Order id,Product,Quantity Ordered,Cost Price,Selling Price,Order Date,Location
180593,Apple Airpods Headphones,1,137.61,150,04-05-2019 16:40,Pune
180594,Lightning Charging Cable,1,14.8,14.95,04/27/19 22:04,Delhi
180595,AAA Batteries (4-pack),1,2.85,2.99,04/17/19 14:50,Chennai
180596,Wired Headphones,1,11.31,11.99,04-04-2019 06:48,Nashik
180597,AAA Batteries (4-pack),2,2.72,2.99,04/28/19 05:57,Pune
180598,Macbook Pro Laptop,1,1545.45,1700,04/24/19 11:49,Chennai
180599,Apple Airpods Headphones,1,136.36,150,04/15/19 03:17,Chennai
180600,Wired Headphones,1,10.9,11.99,04-08-2019 09:40,Chennai
180601,Lightning Charging Cable,1,14.8,14.95,04/25/19 12:14,Chennai
180602,27in FHD Monitor,1,137.61,149.99,04/25/19 00:44,Delhi
180603,Wired Headphones,1,11.21,11.99,04/16/19 12:24,Chennai
180604,Apple Airpods Headphones,1,144.23,150,04-07-2019 10:47,Nashik
180605,AA Batteries (4-pack),1,3.56,3.84,04/22/19 17:33,Chennai
180606,Apple Airpods Headphones,1,145.63,150,04/22/19 10:58,Pune
180607,USB-C Charging Cable,1,11.27,11.95,04/14/19 17:01,Nashik
180608,USB-C Charging Cable,1,11.49,11.95,04-11-2019 09:57,Mumbai
180609,Wired Headphones,1,11.75,11.99,04-10-2019 11:19,Mumbai
180610,USB-C Charging Cable,1,11.38,11.95,04-11-2019 22:36,Mumbai
180611,Lightning Charging Cable,1,14.66,14.95,04-07-2019 18:21,Chennai
180612,AAA Batteries (4-pack),1,2.82,2.99,04/17/19 10:53,Delhi
180613,Lightning Charging Cable,1,14.38,14.95,04-03-2019 17:59,Nashik
180614,AAA Batteries (4-pack),1,2.77,2.99,04-06-2019 06:07,Delhi
180615,Apple Airpods Headphones,1,141.51,150,04/19/19 10:12,Pune
180616,AAA Batteries (4-pack),1,2.77,2.99,04/17/19 06:54,Mumbai
180617,Wired Headphones,1,11.31,11.99,04/16/19 13:11,Mumbai
180618,Lightning Charging Cable,1,13.72,14.95,04-06-2019 10:26,Mumbai
180619,Lightning Charging Cable,1,14.38,14.95,04-06-2019 23:47,Mumbai
180620,Bose SoundSport Headphones,1,91.73,99.99,04-08-2019 01:46,Mumbai
180621,Flatscreen TV,1,277.78,300,04-01-2019 12:37,Chennai
180622,USB-C Charging Cable,1,11.6,11.95,04/28/19 10:23,Nashik
180623,Lightning Charging Cable,1,14.38,14.95,04-06-2019 14:27,Nashik
180624,27in FHD Monitor,1,145.62,149.99,04-05-2019 14:03,Chennai
180625,Lightning Charging Cable,1,14.8,14.95,04-02-2019 22:27,Mumbai
180626,iPhone,1,660.38,700,04/13/19 12:21,Mumbai
180627,iPhone,1,693.07,700,04-11-2019 19:46,Nashik
180627,Lightning Charging Cable,1,14.51,14.95,04-11-2019 19:46,Mumbai
180628,Vareebadd Phone,1,363.64,400,04-07-2019 22:29,Pune
180629,Google Phone,1,545.45,600,04/30/19 08:13,Delhi
180630,27in FHD Monitor,1,148.5,149.99,04-01-2019 23:29,Delhi
180631,AA Batteries (4-pack),1,3.56,3.84,04/25/19 18:21,Mumbai
180631,Lightning Charging Cable,1,13.59,14.95,04/25/19 18:21,Pune
180632,Wired Headphones,1,11.42,11.99,04-12-2019 21:27,Mumbai
180633,Google Phone,1,571.43,600,04/25/19 22:49,Delhi
180634,Wired Headphones,1,11.21,11.99,04-07-2019 13:44,Mumbai
180635,34in Ultrawide Monitor,1,372.54,379.99,04-07-2019 16:38,Pune
180636,Lightning Charging Cable,1,14.8,14.95,04/22/19 18:53,Mumbai
180637,Flatscreen TV,1,280.37,300,04-10-2019 18:34,Mumbai
180638,27in 4K Gaming Monitor,1,378.63,389.99,04/24/19 11:58,Nashik
180639,USB-C Charging Cable,1,10.86,11.95,04-02-2019 01:53,Mumbai
180640,Wired Headphones,1,11.42,11.99,04/25/19 21:51,Delhi
180641,iPhone,1,666.67,700,04-02-2019 22:44,Mumbai
180642,iPhone,1,642.2,700,04-02-2019 20:36,Mumbai
180643,34in Ultrawide Monitor,1,345.45,379.99,04-09-2019 00:15,Chennai
180644,USB-C Charging Cable,1,11.72,11.95,04/14/19 22:42,Nashik
180645,ThinkPad Laptop,1,961.53,999.99,04/18/19 19:35,Pune
180646,iPhone,1,654.21,700,04/21/19 15:24,Nashik
180647,20in Monitor,1,99.99,109.99,04/24/19 21:34,Delhi
180648,Wired Headphones,1,11.53,11.99,04/13/19 10:20,Nashik
180649,ThinkPad Laptop,1,934.57,999.99,04-02-2019 04:56,Pune
180650,Apple Airpods Headphones,1,141.51,150,04-04-2019 13:01,Delhi
180651,Wired Headphones,1,10.9,11.99,04/20/19 17:11,Nashik
180651,AA Batteries (4-pack),3,3.76,3.84,04/20/19 17:11,Chennai
180652,Google Phone,1,545.45,600,04-10-2019 15:09,Delhi
180652,USB-C Charging Cable,1,11.72,11.95,04-10-2019 15:09,Pune
180653,Apple Airpods Headphones,1,142.86,150,04-11-2019 23:26,Chennai
180654,Wired Headphones,1,10.9,11.99,04-04-2019 09:40,Mumbai
180655,27in FHD Monitor,1,144.22,149.99,04/30/19 18:14,Nashik
180656,ThinkPad Laptop,1,917.42,999.99,04/20/19 23:29,Chennai
180657,Macbook Pro Laptop,1,1588.79,1700,04-10-2019 10:31,Pune
180658,AA Batteries (4-pack),1,3.76,3.84,04/17/19 17:58,Delhi
180659,LG Washing Machine,1,571.43,600,04/25/19 14:35,Mumbai
180660,Lightning Charging Cable,1,14.1,14.95,04-08-2019 12:52,Chennai
180661,Bose SoundSport Headphones,1,92.58,99.99,04/28/19 22:34,Chennai
180662,Apple Airpods Headphones,1,148.51,150,04/26/19 00:06,Chennai
180663,LG Washing Machine,1,550.46,600,04-12-2019 09:37,Pune
180664,ThinkPad Laptop,1,917.42,999.99,04-04-2019 18:21,Chennai
180665,Lightning Charging Cable,1,13.59,14.95,04/30/19 18:36,Pune
180666,iPhone,1,673.08,700,04/19/19 18:01,Nashik
180667,27in 4K Gaming Monitor,1,374.99,389.99,04-09-2019 12:21,Mumbai
180668,Flatscreen TV,1,283.02,300,04-03-2019 16:13,Delhi
180669,27in 4K Gaming Monitor,1,386.13,389.99,04-02-2019 17:48,Chennai
180670,Google Phone,1,571.43,600,04-06-2019 20:46,Chennai
180671,Wired Headphones,1,11.53,11.99,04/18/19 18:48,Mumbai
180671,Apple Airpods Headphones,1,136.36,150,04/18/19 18:48,Delhi
180672,Apple Airpods Headphones,1,136.36,150,04-05-2019 12:59,Mumbai
180673,Apple Airpods Headphones,1,137.61,150,04/17/19 18:11,Pune
180674,USB-C Charging Cable,1,10.86,11.95,04-11-2019 23:11,Mumbai
180675,ThinkPad Laptop,1,925.92,999.99,04-09-2019 15:22,Nashik
180676,Apple Airpods Headphones,1,140.19,150,04/28/19 19:51,Chennai
180676,27in FHD Monitor,1,138.88,149.99,04/28/19 19:51,Nashik
180677,AA Batteries (4-pack),1,3.73,3.84,04-05-2019 23:17,Delhi
180678,Lightning Charging Cable,1,14.1,14.95,04/17/19 17:04,Nashik
180679,Apple Airpods Headphones,1,140.19,150,04/22/19 14:45,Nashik
180680,AAA Batteries (4-pack),1,2.88,2.99,04/13/19 17:41,Pune
180681,Bose SoundSport Headphones,1,95.23,99.99,04/19/19 21:32,Delhi
180682,USB-C Charging Cable,1,11.83,11.95,04/13/19 11:03,Pune
180683,Apple Airpods Headphones,1,137.61,150,04/14/19 22:26,Chennai
180684,Wired Headphones,1,11.1,11.99,04/21/19 23:45,Delhi
180685,Apple Airpods Headphones,1,136.36,150,04/27/19 15:15,Pune
180686,Wired Headphones,1,11.21,11.99,04/15/19 12:27,Mumbai
180687,AA Batteries (4-pack),1,3.62,3.84,04/22/19 18:21,Nashik
180688,34in Ultrawide Monitor,1,355.13,379.99,04/30/19 15:55,Pune
180689,AA Batteries (4-pack),2,3.66,3.84,04/14/19 14:49,Nashik
180690,USB-C Charging Cable,1,11.17,11.95,04/26/19 15:00,Pune
180691,34in Ultrawide Monitor,1,376.23,379.99,04/28/19 13:08,Mumbai
180692,USB-C Charging Cable,1,11.49,11.95,04-11-2019 08:36,Pune
180693,AA Batteries (4-pack),1,3.59,3.84,04-09-2019 13:22,Delhi
180694,AA Batteries (4-pack),2,3.49,3.84,04/24/19 18:44,Delhi
180695,Lightning Charging Cable,1,14.51,14.95,04-09-2019 22:18,Chennai
180696,AA Batteries (4-pack),3,3.62,3.84,04-06-2019 00:05,Chennai
180697,USB-C Charging Cable,1,11.83,11.95,04-07-2019 08:37,Chennai
180698,20in Monitor,1,108.9,109.99,04/15/19 11:02,Chennai
180699,Lightning Charging Cable,1,13.97,14.95,04/30/19 16:19,Chennai
180700,Apple Airpods Headphones,1,141.51,150,04/24/19 22:32,Chennai
180701,ThinkPad Laptop,1,909.08,999.99,04-11-2019 23:15,Pune
180702,27in FHD Monitor,1,144.22,149.99,04/22/19 09:24,Delhi
180703,Apple Airpods Headphones,1,147.06,150,04/25/19 13:28,Chennai
180704,Lightning Charging Cable,1,14.66,14.95,04-07-2019 13:20,Delhi
180705,USB-C Charging Cable,1,11.6,11.95,04/16/19 14:49,Chennai
180706,Bose SoundSport Headphones,1,91.73,99.99,04-05-2019 13:48,Chennai
180707,Lightning Charging Cable,1,14.8,14.95,04/20/19 19:22,Nashik
180708,AA Batteries (4-pack),1,3.59,3.84,04-01-2019 18:17,Delhi
180709,Wired Headphones,1,11.21,11.99,04-07-2019 09:55,Mumbai
180710,iPhone,1,679.61,700,04/25/19 11:30,Nashik
180711,iPhone,1,693.07,700,04-01-2019 08:37,Nashik
180712,27in FHD Monitor,1,144.22,149.99,04/15/19 02:41,Delhi
180713,Lightning Charging Cable,1,13.72,14.95,04/13/19 05:47,Nashik
180714,34in Ultrawide Monitor,1,355.13,379.99,04-03-2019 21:00,Delhi
180715,Wired Headphones,2,11.87,11.99,04/22/19 11:42,Pune
180716,Wired Headphones,2,11.53,11.99,04/24/19 12:56,Mumbai
180717,USB-C Charging Cable,1,11.83,11.95,04/22/19 19:04,Pune
180718,27in 4K Gaming Monitor,1,364.48,389.99,04/13/19 13:03,Pune
180719,Apple Airpods Headphones,1,137.61,150,04-09-2019 18:15,Nashik
180720,Bose SoundSport Headphones,1,98.03,99.99,04/16/19 02:32,Chennai
180721,AAA Batteries (4-pack),2,2.9,2.99,04/22/19 17:17,Pune
180722,USB-C Charging Cable,1,11.6,11.95,04-07-2019 23:57,Pune
180723,Google Phone,1,588.24,600,04/20/19 16:54,Mumbai
180723,USB-C Charging Cable,1,11.72,11.95,04/20/19 16:54,Delhi
180723,Bose SoundSport Headphones,1,97.08,99.99,04/20/19 16:54,Delhi
180724,Apple Airpods Headphones,1,145.63,150,04/15/19 22:09,Mumbai
180725,Bose SoundSport Headphones,1,94.33,99.99,04-06-2019 11:38,Nashik
180726,Wired Headphones,1,11.75,11.99,04/24/19 09:35,Chennai
180727,AA Batteries (4-pack),1,3.73,3.84,04-05-2019 22:57,Pune
180728,ThinkPad Laptop,1,990.09,999.99,04/22/19 20:27,Delhi
180729,USB-C Charging Cable,1,11.17,11.95,04/14/19 10:08,Delhi
180730,Lightning Charging Cable,1,14.38,14.95,04-06-2019 21:39,Pune
180731,AA Batteries (4-pack),2,3.66,3.84,04/29/19 18:39,Mumbai
180732,Wired Headphones,1,11.53,11.99,04/26/19 20:50,Pune
180733,AA Batteries (4-pack),1,3.73,3.84,04-03-2019 19:59,Nashik
180734,AAA Batteries (4-pack),2,2.79,2.99,04/14/19 20:51,Nashik
180735,Flatscreen TV,1,288.46,300,04-02-2019 16:11,Chennai
180736,AA Batteries (4-pack),1,3.62,3.84,04/17/19 14:29,Delhi
180737,USB-C Charging Cable,2,10.86,11.95,04-11-2019 12:03,Nashik
180738,Bose SoundSport Headphones,1,91.73,99.99,04/18/19 12:50,Nashik
180739,Bose SoundSport Headphones,1,96.14,99.99,04/17/19 20:33,Nashik
180740,Apple Airpods Headphones,1,145.63,150,04-02-2019 21:36,Nashik
180741,AAA Batteries (4-pack),3,2.79,2.99,04/29/19 12:10,Pune
180742,Lightning Charging Cable,1,14.8,14.95,04-05-2019 14:06,Mumbai
180743,USB-C Charging Cable,1,11.27,11.95,04-06-2019 18:24,Mumbai
180744,USB-C Charging Cable,2,11.6,11.95,04-09-2019 06:38,Pune
180745,34in Ultrawide Monitor,1,361.9,379.99,04/21/19 15:15,Delhi
180746,AAA Batteries (4-pack),1,2.79,2.99,04/30/19 12:05,Pune
180746,AAA Batteries (4-pack),1,2.88,2.99,04/30/19 12:05,Pune
180747,Lightning Charging Cable,1,14.66,14.95,04-12-2019 19:10,Nashik
180748,AAA Batteries (4-pack),1,2.82,2.99,04-03-2019 15:05,Chennai
180749,ThinkPad Laptop,1,917.42,999.99,04-03-2019 10:24,Chennai
180750,Lightning Charging Cable,1,14.24,14.95,04/14/19 20:01,Mumbai
180751,Lightning Charging Cable,1,13.84,14.95,04/24/19 10:44,Chennai
180752,Bose SoundSport Headphones,1,97.08,99.99,04/21/19 10:49,Nashik
180753,AAA Batteries (4-pack),1,2.72,2.99,04/26/19 19:36,Nashik
180754,34in Ultrawide Monitor,1,348.61,379.99,04/28/19 12:59,Mumbai
180755,Bose SoundSport Headphones,1,95.23,99.99,04-09-2019 12:48,Chennai
180756,34in Ultrawide Monitor,1,368.92,379.99,04/23/19 06:14,Nashik
180757,Apple Airpods Headphones,1,144.23,150,04/15/19 08:15,Pune
180758,27in 4K Gaming Monitor,1,378.63,389.99,04-05-2019 20:32,Nashik
180759,Wired Headphones,1,11.31,11.99,04/27/19 08:15,Pune
180760,AAA Batteries (4-pack),2,2.74,2.99,04/28/19 04:49,Pune
180761,USB-C Charging Cable,1,11.83,11.95,04/15/19 13:17,Delhi
180762,AA Batteries (4-pack),1,3.62,3.84,04-04-2019 16:24,Delhi
180763,AAA Batteries (4-pack),2,2.82,2.99,04/13/19 16:51,Chennai
180764,34in Ultrawide Monitor,1,361.9,379.99,04/13/19 11:27,Chennai
180765,USB-C Charging Cable,1,11.72,11.95,04/17/19 12:23,Chennai
180766,AA Batteries (4-pack),1,3.66,3.84,04/27/19 20:56,Pune
180767,iPhone,1,679.61,700,04-12-2019 18:05,Delhi
180768,Wired Headphones,1,11.42,11.99,04/14/19 22:50,Pune
180769,AA Batteries (4-pack),3,3.59,3.84,04-04-2019 20:49,Pune
180770,AA Batteries (4-pack),1,3.66,3.84,04/18/19 19:17,Pune
180771,AA Batteries (4-pack),1,3.66,3.84,04/16/19 21:28,Chennai
180772,Wired Headphones,1,11.42,11.99,04/18/19 08:56,Chennai
180773,27in FHD Monitor,1,145.62,149.99,04-12-2019 16:42,Nashik
180774,Bose SoundSport Headphones,1,98.03,99.99,04/13/19 14:22,Chennai
180775,AAA Batteries (4-pack),1,2.72,2.99,04/18/19 12:53,Pune
180776,AA Batteries (4-pack),1,3.8,3.84,04/23/19 19:37,Pune
180777,Google Phone,1,588.24,600,04/13/19 13:39,Delhi
180778,AAA Batteries (4-pack),1,2.93,2.99,04-09-2019 21:19,Nashik
180779,AA Batteries (4-pack),1,3.8,3.84,04/25/19 14:14,Chennai
180780,Lightning Charging Cable,1,14.38,14.95,04/23/19 18:17,Nashik
180781,USB-C Charging Cable,1,11.27,11.95,04-01-2019 18:40,Delhi
180782,AAA Batteries (4-pack),2,2.9,2.99,04-08-2019 01:05,Pune
180783,27in 4K Gaming Monitor,1,361.1,389.99,04-03-2019 13:03,Delhi
180784,Apple Airpods Headphones,1,137.61,150,04/25/19 12:17,Mumbai
180785,AAA Batteries (4-pack),1,2.82,2.99,04-04-2019 10:36,Nashik
180786,USB-C Charging Cable,1,10.86,11.95,04/22/19 20:42,Nashik
180787,USB-C Charging Cable,1,11.83,11.95,04/17/19 17:30,Delhi
180788,iPhone,1,679.61,700,04/15/19 16:53,Delhi
180789,27in 4K Gaming Monitor,1,382.34,389.99,04-04-2019 14:39,Nashik
180790,AA Batteries (4-pack),4,3.66,3.84,04-03-2019 17:01,Chennai
180791,Apple Airpods Headphones,1,141.51,150,04/21/19 09:40,Delhi
180792,Bose SoundSport Headphones,1,96.14,99.99,04/22/19 08:24,Nashik
180793,Lightning Charging Cable,1,13.97,14.95,04/24/19 15:45,Mumbai
180794,AAA Batteries (4-pack),1,2.85,2.99,04/30/19 08:01,Chennai
180795,Bose SoundSport Headphones,1,98.03,99.99,04-11-2019 08:26,Chennai
180796,AAA Batteries (4-pack),2,2.9,2.99,04/28/19 10:48,Pune
180797,AAA Batteries (4-pack),1,2.93,2.99,04/17/19 12:02,Mumbai
180797,27in 4K Gaming Monitor,1,378.63,389.99,04/17/19 12:02,Nashik
180798,USB-C Charging Cable,1,11.17,11.95,04-03-2019 12:10,Pune
180799,34in Ultrawide Monitor,1,368.92,379.99,04/17/19 20:59,Mumbai
180800,Wired Headphones,1,11.64,11.99,04/15/19 20:11,Chennai
180801,Lightning Charging Cable,1,14.24,14.95,04/25/19 08:51,Chennai
180802,Flatscreen TV,1,291.26,300,04-04-2019 12:26,Nashik
180803,USB-C Charging Cable,2,10.96,11.95,04-12-2019 20:51,Pune
180804,27in 4K Gaming Monitor,1,364.48,389.99,04/23/19 09:00,Pune
180805,Lightning Charging Cable,2,13.72,14.95,04/28/19 22:12,Mumbai
180806,Wired Headphones,1,11.42,11.99,04-12-2019 11:58,Delhi
180807,20in Monitor,1,99.99,109.99,04/21/19 12:22,Delhi
180808,USB-C Charging Cable,1,11.49,11.95,04-11-2019 10:00,Mumbai
180809,ThinkPad Laptop,1,990.09,999.99,04/20/19 22:43,Chennai
180810,AAA Batteries (4-pack),1,2.96,2.99,04/21/19 11:02,Pune
180811,iPhone,1,673.08,700,04/25/19 12:32,Nashik
180812,Lightning Charging Cable,1,13.97,14.95,04/16/19 16:18,Pune
180813,Wired Headphones,1,11.53,11.99,04/16/19 11:06,Mumbai
180814,Vareebadd Phone,1,396.04,400,04/18/19 15:35,Nashik
180814,USB-C Charging Cable,1,10.96,11.95,04/18/19 15:35,Chennai
180815,USB-C Charging Cable,1,11.72,11.95,04/17/19 22:57,Delhi
180816,Wired Headphones,1,11.87,11.99,04-12-2019 01:05,Chennai
180817,Lightning Charging Cable,1,14.8,14.95,04/13/19 18:33,Nashik
180817,Lightning Charging Cable,1,14.38,14.95,04/13/19 18:33,Delhi
180818,Vareebadd Phone,1,377.36,400,04-01-2019 11:05,Delhi
180819,27in 4K Gaming Monitor,1,382.34,389.99,04/18/19 11:26,Chennai
180820,AA Batteries (4-pack),1,3.62,3.84,04/21/19 00:24,Chennai
180821,34in Ultrawide Monitor,1,358.48,379.99,04/28/19 17:26,Delhi
180822,Wired Headphones,1,11,11.99,04/19/19 15:12,Delhi
180823,Lightning Charging Cable,1,14.66,14.95,04-10-2019 09:41,Pune
180824,Apple Airpods Headphones,1,140.19,150,04/22/19 05:18,Pune
180825,Wired Headphones,1,11,11.99,04/17/19 13:28,Chennai
180826,Lightning Charging Cable,1,13.59,14.95,04-06-2019 13:05,Mumbai
180827,Macbook Pro Laptop,1,1588.79,1700,04/21/19 09:37,Mumbai
180828,AA Batteries (4-pack),2,3.49,3.84,04/24/19 09:52,Pune
180829,AAA Batteries (4-pack),1,2.72,2.99,04/17/19 14:11,Nashik
180830,Apple Airpods Headphones,1,138.89,150,04/13/19 12:04,Chennai
180830,AAA Batteries (4-pack),1,2.77,2.99,04/13/19 12:04,Delhi
180831,AAA Batteries (4-pack),3,2.85,2.99,04/24/19 19:27,Mumbai
180832,Apple Airpods Headphones,1,137.61,150,04/26/19 13:20,Pune
180833,USB-C Charging Cable,1,11.49,11.95,04-10-2019 23:48,Mumbai
180834,Macbook Pro Laptop,1,1666.67,1700,04/29/19 08:08,Delhi
180835,Apple Airpods Headphones,1,138.89,150,04/18/19 12:22,Nashik
180836,USB-C Charging Cable,1,11.49,11.95,04/24/19 14:44,Delhi
180837,AA Batteries (4-pack),1,3.52,3.84,04/21/19 14:59,Pune
180838,AA Batteries (4-pack),1,3.8,3.84,04/14/19 17:24,Pune
180839,Bose SoundSport Headphones,1,99,99.99,04-10-2019 16:17,Delhi
180840,Lightning Charging Cable,1,13.84,14.95,04/20/19 20:05,Delhi
180841,Wired Headphones,1,11.1,11.99,04/19/19 08:46,Delhi
180842,Lightning Charging Cable,2,13.97,14.95,04-12-2019 08:25,Mumbai
180843,AA Batteries (4-pack),3,3.8,3.84,04-01-2019 13:51,Pune
180844,AA Batteries (4-pack),2,3.8,3.84,04/20/19 19:59,Nashik
180845,Wired Headphones,3,11.31,11.99,04/14/19 14:13,Chennai
180846,ThinkPad Laptop,1,909.08,999.99,04-12-2019 17:40,Chennai
180847,AAA Batteries (4-pack),1,2.82,2.99,04-11-2019 11:27,Mumbai
180848,AA Batteries (4-pack),2,3.56,3.84,04-10-2019 13:10,Nashik
180849,Lightning Charging Cable,1,14.51,14.95,04-01-2019 20:01,Chennai
180850,Lightning Charging Cable,1,14.8,14.95,04/15/19 08:19,Chennai
180851,Flatscreen TV,1,288.46,300,04/28/19 20:30,Nashik
180852,AA Batteries (4-pack),1,3.76,3.84,04-02-2019 09:47,Mumbai
180853,34in Ultrawide Monitor,1,368.92,379.99,04-02-2019 00:41,Delhi
180854,Bose SoundSport Headphones,1,97.08,99.99,04-05-2019 10:17,Nashik
180855,AA Batteries (4-pack),1,3.52,3.84,04/13/19 14:21,Nashik
180856,AA Batteries (4-pack),1,3.76,3.84,04/23/19 07:57,Nashik
180857,Bose SoundSport Headphones,1,95.23,99.99,04/22/19 13:07,Chennai
180857,AA Batteries (4-pack),1,3.56,3.84,04/22/19 13:07,Delhi
180858,USB-C Charging Cable,2,11.6,11.95,04/18/19 19:21,Nashik
180859,Wired Headphones,1,11,11.99,04/30/19 22:04,Pune
180860,34in Ultrawide Monitor,1,358.48,379.99,04-11-2019 01:06,Delhi
180861,AA Batteries (4-pack),1,3.59,3.84,04/21/19 21:48,Pune
180862,AA Batteries (4-pack),1,3.59,3.84,04-01-2019 13:06,Pune
180863,AA Batteries (4-pack),2,3.49,3.84,04/18/19 11:47,Pune
180864,Wired Headphones,1,10.9,11.99,04-08-2019 09:01,Nashik
180865,iPhone,1,654.21,700,04-12-2019 10:06,Delhi
180866,Google Phone,1,545.45,600,04/27/19 16:33,Pune
180867,Wired Headphones,1,11.64,11.99,04-02-2019 12:43,Delhi
180868,27in 4K Gaming Monitor,1,378.63,389.99,04/19/19 13:19,Chennai
180869,Lightning Charging Cable,1,13.72,14.95,04/17/19 08:13,Pune
180870,Apple Airpods Headphones,1,140.19,150,04-07-2019 01:41,Nashik
180871,Wired Headphones,1,11.64,11.99,04/23/19 13:18,Pune
180872,USB-C Charging Cable,1,11.6,11.95,04/30/19 20:22,Mumbai
180873,USB-C Charging Cable,2,11.06,11.95,04-06-2019 11:05,Pune
180874,Google Phone,1,588.24,600,04-01-2019 19:36,Mumbai
180874,Bose SoundSport Headphones,1,96.14,99.99,04-01-2019 19:36,Pune
180875,Bose SoundSport Headphones,1,95.23,99.99,04-05-2019 20:05,Nashik
180876,USB-C Charging Cable,1,10.86,11.95,04-07-2019 16:07,Delhi
180877,AA Batteries (4-pack),2,3.56,3.84,04-05-2019 16:52,Chennai
180878,34in Ultrawide Monitor,1,361.9,379.99,04/27/19 01:44,Nashik
180879,AA Batteries (4-pack),1,3.62,3.84,04-07-2019 13:42,Mumbai
180880,Apple Airpods Headphones,1,136.36,150,04-06-2019 08:02,Nashik
180881,AA Batteries (4-pack),1,3.69,3.84,04-04-2019 05:51,Pune
180882,USB-C Charging Cable,1,10.86,11.95,04/30/19 09:59,Pune
180883,LG Dryer,1,555.56,600,04-02-2019 16:07,Mumbai
180884,iPhone,1,673.08,700,04/14/19 23:36,Nashik
180884,Lightning Charging Cable,1,13.59,14.95,04/14/19 23:36,Mumbai
180884,Wired Headphones,1,11.87,11.99,04/14/19 23:36,Delhi
180885,Google Phone,1,576.92,600,04/13/19 18:45,Pune
180886,Apple Airpods Headphones,1,142.86,150,04/25/19 18:11,Delhi
180887,Google Phone,1,576.92,600,04/28/19 19:08,Mumbai
180888,Bose SoundSport Headphones,1,97.08,99.99,04/21/19 14:49,Delhi
180889,27in FHD Monitor,1,138.88,149.99,04/15/19 14:29,Nashik
180890,USB-C Charging Cable,2,11.38,11.95,04/30/19 13:47,Mumbai
180891,27in 4K Gaming Monitor,1,378.63,389.99,04/18/19 12:32,Pune
180892,AA Batteries (4-pack),1,3.56,3.84,04/19/19 14:33,Chennai
180893,AAA Batteries (4-pack),1,2.96,2.99,04/17/19 18:29,Mumbai
180894,27in 4K Gaming Monitor,1,374.99,389.99,04/29/19 17:11,Pune
180895,Apple Airpods Headphones,1,140.19,150,04-07-2019 18:39,Delhi
180896,Macbook Pro Laptop,1,1683.17,1700,04-03-2019 22:58,Chennai
180897,Bose SoundSport Headphones,1,95.23,99.99,04/28/19 18:41,Delhi
180898,AAA Batteries (4-pack),1,2.77,2.99,04-06-2019 19:06,Mumbai
180899,Lightning Charging Cable,1,13.59,14.95,04/22/19 00:26,Nashik
180900,AA Batteries (4-pack),1,3.49,3.84,04-06-2019 12:20,Mumbai
180901,Wired Headphones,1,11.42,11.99,04/17/19 12:43,Delhi
180902,AA Batteries (4-pack),1,3.69,3.84,04-06-2019 18:37,Chennai
180903,AAA Batteries (4-pack),3,2.96,2.99,04/13/19 21:26,Nashik
180904,AAA Batteries (4-pack),2,2.74,2.99,04/19/19 21:58,Nashik
180905,Apple Airpods Headphones,1,148.51,150,04/25/19 15:46,Nashik
180906,ThinkPad Laptop,1,980.38,999.99,04-03-2019 23:59,Delhi
180907,iPhone,1,679.61,700,04/30/19 10:49,Chennai
180907,Wired Headphones,1,11.53,11.99,04/30/19 10:49,Pune
180908,Apple Airpods Headphones,1,148.51,150,04-10-2019 13:35,Pune
180909,ThinkPad Laptop,1,917.42,999.99,04-07-2019 19:07,Pune
180910,Apple Airpods Headphones,1,136.36,150,04/21/19 18:33,Delhi
180911,iPhone,1,648.15,700,04/17/19 14:37,Mumbai
180911,Wired Headphones,1,11.31,11.99,04/17/19 14:37,Pune
180912,AA Batteries (4-pack),2,3.76,3.84,04/23/19 11:03,Pune
180913,Lightning Charging Cable,1,14.66,14.95,04/25/19 14:26,Chennai
180914,Lightning Charging Cable,1,14.38,14.95,04/23/19 07:14,Chennai
180915,iPhone,1,666.67,700,04-06-2019 01:11,Chennai
180915,Lightning Charging Cable,1,14.38,14.95,04-06-2019 01:11,Chennai
180916,27in FHD Monitor,1,145.62,149.99,04-04-2019 14:54,Mumbai
180917,20in Monitor,1,103.76,109.99,04-05-2019 09:52,Mumbai
180918,Macbook Pro Laptop,1,1559.63,1700,04/24/19 23:05,Nashik
180919,USB-C Charging Cable,1,11.06,11.95,04/27/19 09:57,Mumbai
180920,iPhone,1,666.67,700,04/30/19 09:17,Pune
180921,Macbook Pro Laptop,1,1588.79,1700,04/26/19 16:29,Mumbai
180922,27in 4K Gaming Monitor,1,364.48,389.99,04/24/19 10:38,Pune
180923,27in FHD Monitor,1,147.05,149.99,04/19/19 13:46,Pune
180924,AAA Batteries (4-pack),1,2.9,2.99,04/27/19 21:14,Mumbai
180925,Wired Headphones,1,10.9,11.99,04/18/19 20:33,Mumbai
180926,34in Ultrawide Monitor,1,345.45,379.99,04/20/19 22:01,Pune
180927,Apple Airpods Headphones,1,148.51,150,04-04-2019 21:34,Chennai
180928,AAA Batteries (4-pack),1,2.72,2.99,04/25/19 12:08,Delhi
180929,AA Batteries (4-pack),2,3.59,3.84,04-04-2019 09:43,Mumbai
180930,Lightning Charging Cable,1,14.1,14.95,04/22/19 20:26,Nashik
180931,ThinkPad Laptop,1,917.42,999.99,04/16/19 12:34,Delhi
180932,Apple Airpods Headphones,1,147.06,150,04/22/19 20:43,Pune
